"CountryCode","SeriesCode","DESCRIPTION",
"PYF","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PYF","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PYF","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-1999: country data.",
"PYF","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"PYF","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"QAT","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"QAT","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"QAT","MS.MIL.XPND.ZS","2002-2003 SIPRI estimates.",
"QAT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"QAT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"QAT","MS.MIL.XPND.CN","2002-2003 SIPRI estimates.",
"QAT","IT.MLT.MAIN","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"QAT","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"QAT","IT.MLT.MAIN.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"QAT","IT.NET.BBND","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","IT.CEL.SETS.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. Source 1999-2006: Qatar Central Bank.",
"QAT","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"QAT","MS.MIL.XPND.CD","2002-2003 SIPRI estimates.",
"QAT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"QAT","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"QAT","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"QAT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"QAT","SP.POP.GROW","Data source: United Nations World Population Prospects",
"QAT","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. Source 1999-2006: Qatar Central Bank.",
"QAT","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"QAT","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"QAT","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"QAT","IT.CEL.SETS","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","IT.NET.BBND.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","IT.NET.USER.ZS","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR",
"QAT","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"QAT","SM.POP.NETM","Data source: United Nations World Population Prospects",
"QAT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"QAT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"ROU","SP.POP.GROW","Data source: Eurostat",
"ROU","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ROU","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","IT.NET.BBND","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"ROU","IT.MLT.MAIN.P2","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"ROU","IT.CEL.SETS","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","IT.MLT.MAIN","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","IT.CEL.SETS.P2","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","SM.POP.NETM","Data source: United Nations World Population Prospects",
"ROU","MS.MIL.XPND.ZS","1990-1998 SIPRI estimates.",
"ROU","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"ROU","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"ROU","SP.DYN.LE00.MA.IN","Data source: Eurostat, Uninted Nations World Population Prospects, National Institute of Statistics",
"ROU","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists). Number of departures of Romanians abroad registered at borders.",
"ROU","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","IT.NET.USER.ZS","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
"ROU","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","SP.DYN.TFRT.IN","Data source: Eurostat, National Institute of Statistics",
"ROU","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","SP.POP.TOTL","Data source: Eurostat",
"ROU","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"ROU","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"ROU","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","IS.RRS.GOOD.MT.K6","Source: OECD",
"ROU","MS.MIL.XPND.CD","1960-1998 SIPRI estimates.",
"ROU","VC.IHR.PSRC.P5","Data refer to offences, not victims, of intentional homicide.",
"ROU","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ROU","SP.DYN.CDRT.IN","Data source: Eurostat",
"ROU","IT.NET.BBND.P2","Rom-Telecom. From 2002: National Regulatory Authority for Communications.",
